pr_number,pr_head_commit,commit_hash,pr_description,commit_message,diff_text,reverted,revert_type,first_commit_files,first_commit_lines,first_commit_snaps,pr_total_commits,pr_final_files,pr_final_lines
+      ctx: context,
+      step: {
+        stepId: 'test',
+      },
+    });
+
+    expect(runtimeExpressionContext).toMatchSnapshot();
+    expect(context.workflows).toBeDefined();
+    expect(runtimeExpressionContext.workflows).toBeUndefined();
+  });
+  it('should create limited runtime expression context when step is not provided', async () => {
+    const apiClient = new ApiFetcher({
+      harLogs: undefined,
+    });
+    const context = await createTestContext(testDescription, options, apiClient);
+    const runtimeExpressionContext = createRuntimeExpressionCtx({
+      ctx: context,
+      workflowId: 'test',
+    });
+
+    expect(runtimeExpressionContext).toMatchSnapshot();
+    expect(context.workflows).toBeDefined();
+    expect(runtimeExpressionContext.workflows).toBeUndefined();
+  });
+});

diff --git a/packages/respect/src/modules/__tests__/flow-runner/context/create-test-context.test.ts b/packages/respect/src/modules/__tests__/flow-runner/context/create-test-context.test.ts
new file mode 100644
index 0000000..958cb5f
--- /dev/null
+++ b/packages/respect/src/modules/__tests__/flow-runner/context/create-test-context.test.ts
@@ -0,0 +1,870 @@
+import type { TestDescription, AppOptions, TestContext, Step } from '../../../../types';
+
+import { ApiFetcher } from '../../../../utils/api-fetcher';
+import {
+  createTestContext,
+  DEFAULT_SEVERITY_CONFIGURATION,
+  collectSecretFields,
+} from '../../../../modules/flow-runner';
+
+// Unmock @redocly/openapi-core
+jest.unmock('@redocly/openapi-core');
+
+describe('createTestContext', () => {
+  it('should create context', async () => {
+    const testDescription = {
+      arazzo: '1.0.1',
+      info: { title: 'API', version: '1.0' },
+      sourceDescriptions: [
+        { name: 'cats', type: 'openapi', url: 'packages/respect/api-samples/cats.yaml' },
+        { name: 'catsTwo', type: 'openapi', url: 'packages/respect/api-samples/cats.yaml' },
+        {
+          name: 'externalWorkflow',
+          type: 'arazzo',
+          url: '__tests__/respect/e2e/tests/auto-cat.yaml',
+        },
+      ],
+      workflows: [
+        {
+          workflowId: 'test',
+          inputs: {
+            type: 'object',
+            properties: {
+              env: {
+                type: 'object',
+                properties: {
+                  AUTH_TOKEN: { type: 'string' },
+                },
+              },
+            },
+          },
+          steps: [
+            {
+              stepId: 'test',
+              operationId: 'getCat',
+              successCriteria: [{ condition: '$statusCode == 200' }],
+            },
+          ],
+        },
+      ],
+    } as unknown as TestDescription;
+
+    const options = {
+      workflowPath: 'test.test.yaml',
+      workflow: undefined,
+      harLogsFile: 'har-output',
+      metadata: {},
+      verbose: false,
+    } as AppOptions;
+
+    process.env.AUTH_TOKEN = '1234567890';
+    const apiClient = new ApiFetcher({
+      harLogs: undefined,
+    });
+    const context = await createTestContext(testDescription, options, apiClient);
+
+    expect(context).toMatchSnapshot({
+      $components: {},
+      $faker: expect.any(Object),
+      $sourceDescriptions: {
+        cats: {
+          paths: {
+            '/breeds': {
+              get: {
+                tags: ['Breeds'],
+                summary: 'Get a list of breeds',
+                description: 'Returns a a list of breeds',
+                operationId: 'getBreeds',
+                parameters: [
+                  {
+                    name: 'limit',
+                    in: 'query',
+                    description: 'limit the amount of results returned',
+                    required: false,
+                    schema: { type: 'integer', format: 'int64' },
+                  },
+                ],
+                responses: {
+                  '200': {
+                    description: 'successful operation',
+                    content: {
+                      'application/json': {
+                        schema: {
+                          type: 'array',
+                          items: {
+                            title: 'Breed model',
+                            description: 'Breed',
+                            properties: {
+                              breed: {
+                                title: 'Breed',
+                                description: 'Breed',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              country: {
+                                title: 'Country',
+                                description: 'Country',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              origin: {
+                                title: 'Origin',
+                                description: 'Origin',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              coat: {
+                                title: 'Coat',
+                                description: 'Coat',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              pattern: {
+                                title: 'Pattern',
+                                description: 'Pattern',
+                                type: 'string',
+                                format: 'string',
+                              },
+                            },
+                            type: 'object',
+                          },
+                        },
+                      },
+                    },
+                  },
+                },
+              },
+            },
+            '/facts': {
+              get: {
+                tags: ['Facts'],
+                summary: 'Get a list of facts',
+                description: 'Returns a a list of facts',
+                operationId: 'getFacts',
+                parameters: [
+                  {
+                    name: 'max_length',
+                    in: 'query',
+                    description: 'maximum length of returned fact',
+                    required: false,
+                    schema: { type: 'integer', format: 'int64' },
+                  },
+                  {
+                    name: 'limit',
+                    in: 'query',
+                    description: 'limit the amount of results returned',
+                    required: false,
+                    schema: { type: 'integer', format: 'int64' },
+                  },
+                ],
+                responses: {
+                  '200': {
+                    description: 'successful operation',
+                    content: {
+                      'application/json': {
+                        schema: {
+                          type: 'array',
+                          items: {
+                            title: 'CatFact model',
+                            description: 'CatFact',
+                            properties: {
+                              fact: {
+                                title: 'Fact',
+                                description: 'Fact',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              length: {
+                                title: 'Length',
+                                description: 'Length',
+                                type: 'integer',
+                                format: 'int32',
+                              },
+                            },
+                            type: 'object',
+                          },
+                        },
+                      },
+                    },
+                  },
+                },
+              },
+            },
+            '/fact': {
+              get: {
+                tags: ['Facts'],
+                summary: 'Get Random Fact',
+                description: 'Returns a random fact',
+                operationId: 'getRandomFact',
+                parameters: [
+                  {
+                    name: 'max_length',
+                    in: 'query',
+                    description: 'maximum length of returned fact',
+                    required: false,
+                    schema: { type: 'integer', format: 'int64' },
+                  },
+                ],
+                responses: {
+                  '200': {
+                    description: 'successful operation',
+                    content: {
+                      'application/json': {
+                        schema: {
+                          title: 'CatFact model',
+                          description: 'CatFact',
+                          properties: {
+                            fact: {
+                              title: 'Fact',
+                              description: 'Fact',
+                              type: 'string',
+                              format: 'string',
+                            },
+                            length: {
+                              title: 'Length',
+                              description: 'Length',
+                              type: 'integer',
+                              format: 'int32',
+                            },
+                          },
+                          type: 'object',
+                        },
+                      },
+                    },
+                  },
+                  '404': { description: 'Fact not found' },
+                },
+              },
+            },
+          },
+          servers: [
+            {
+              url: 'https://catfact.ninja/',
+            },
+          ],
+          info: { title: 'Cat Facts API', version: '1.0' },
+        },
+        catsTwo: {
+          paths: {
+            '/breeds': {
+              get: {
+                tags: ['Breeds'],
+                summary: 'Get a list of breeds',
+                description: 'Returns a a list of breeds',
+                operationId: 'getBreeds',
+                parameters: [
+                  {
+                    name: 'limit',
+                    in: 'query',
+                    description: 'limit the amount of results returned',
+                    required: false,
+                    schema: { type: 'integer', format: 'int64' },
+                  },
+                ],
+                responses: {
+                  '200': {
+                    description: 'successful operation',
+                    content: {
+                      'application/json': {
+                        schema: {
+                          type: 'array',
+                          items: {
+                            title: 'Breed model',
+                            description: 'Breed',
+                            properties: {
+                              breed: {
+                                title: 'Breed',
+                                description: 'Breed',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              country: {
+                                title: 'Country',
+                                description: 'Country',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              origin: {
+                                title: 'Origin',
+                                description: 'Origin',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              coat: {
+                                title: 'Coat',
+                                description: 'Coat',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              pattern: {
+                                title: 'Pattern',
+                                description: 'Pattern',
+                                type: 'string',
+                                format: 'string',
+                              },
+                            },
+                            type: 'object',
+                          },
+                        },
+                      },
+                    },
+                  },
+                },
+              },
+            },
+            '/facts': {
+              get: {
+                tags: ['Facts'],
+                summary: 'Get a list of facts',
+                description: 'Returns a a list of facts',
+                operationId: 'getFacts',
+                parameters: [
+                  {
+                    name: 'max_length',
+                    in: 'query',
+                    description: 'maximum length of returned fact',
+                    required: false,
+                    schema: { type: 'integer', format: 'int64' },
+                  },
+                  {
+                    name: 'limit',
+                    in: 'query',
+                    description: 'limit the amount of results returned',
+                    required: false,
+                    schema: { type: 'integer', format: 'int64' },
+                  },
+                ],
+                responses: {
+                  '200': {
+                    description: 'successful operation',
+                    content: {
+                      'application/json': {
+                        schema: {
+                          type: 'array',
+                          items: {
+                            title: 'CatFact model',
+                            description: 'CatFact',
+                            properties: {
+                              fact: {
+                                title: 'Fact',
+                                description: 'Fact',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              length: {
+                                title: 'Length',
+                                description: 'Length',
+                                type: 'integer',
+                                format: 'int32',
+                              },
+                            },
+                            type: 'object',
+                          },
+                        },
+                      },
+                    },
+                  },
+                },
+              },
+            },
+            '/fact': {
+              get: {
+                tags: ['Facts'],
+                summary: 'Get Random Fact',
+                description: 'Returns a random fact',
+                operationId: 'getRandomFact',
+                parameters: [
+                  {
+                    name: 'max_length',
+                    in: 'query',
+                    description: 'maximum length of returned fact',
+                    required: false,
+                    schema: { type: 'integer', format: 'int64' },
+                  },
+                ],
+                responses: {
+                  '200': {
+                    description: 'successful operation',
+                    content: {
+                      'application/json': {
+                        schema: {
+                          title: 'CatFact model',
+                          description: 'CatFact',
+                          properties: {
+                            fact: {
+                              title: 'Fact',
+                              description: 'Fact',
+                              type: 'string',
+                              format: 'string',
+                            },
+                            length: {
+                              title: 'Length',
+                              description: 'Length',
+                              type: 'integer',
+                              format: 'int32',
+                            },
+                          },
+                          type: 'object',
+                        },
+                      },
+                    },
+                  },
+                  '404': { description: 'Fact not found' },
+                },
+              },
+            },
+          },
+          servers: [
+            {
+              url: 'https://catfact.ninja/',
+            },
+          ],
+          info: { title: 'Cat Facts API', version: '1.0' },
+        },
+        externalWorkflow: {
+          info: {
+            title: 'Cat Facts API',
+            version: '1.0',
+          },
+          sourceDescriptions: [
+            {
+              name: 'cats',
+              type: 'openapi',
+              url: '../../api-samples/cats.yaml',
+            },
+          ],
+          workflows: [
+            {
+              steps: [
+                {
+                  operationId: '$sourceDescriptions.cats.getBreeds',
+                  stepId: 'get-breeds-step',
+                },
+              ],
+              workflowId: 'get-breeds-workflow',
+            },
+            {
+              steps: [
+                {
+                  operationId: '$sourceDescriptions.cats.getRandomFact',
+                  stepId: 'get-fact-step',
+                },
+              ],
+              workflowId: 'get-fact-workflow',
+            },
+            {
+              steps: [
+                {
+                  operationId: '$sourceDescriptions.cats.getFacts',
+                  stepId: 'get-facts-step',
+                },
+              ],
+              workflowId: 'get-facts-workflow',
+            },
+          ],
+          arazzo: '1.0.1',
+        },
+      },
+      workflows: [
+        {
+          workflowId: 'test',
+          inputs: {
+            type: 'object',
+            properties: {
+              env: {
+                type: 'object',
+                properties: {
+                  AUTH_TOKEN: { type: 'string' },
+                },
+              },
+            },
+          },
+          steps: [
+            {
+              stepId: 'test',
+              operationId: 'getCat',
+              successCriteria: [{ condition: '$statusCode == 200' }],
+              checks: [],
+            },
+          ],
+        },
+      ],
+      $steps: {},
+      $outputs: {},
+      $workflows: {
+        test: {
+          inputs: {
+            env: {
+              AUTH_TOKEN: '1234567890',
+            },
+          },
+          outputs: undefined,
+          steps: {
+            test: {},
+          },
+        },
+      },
+      $inputs: {
+        env: {},
+      },
+      harLogs: expect.any(Object),
+      mtlsCerts: undefined,
+      options: {
+        workflowPath: 'test.test.yaml',
+        workflow: undefined,
+        harLogsFile: 'har-output',
+        metadata: {},
+        verbose: false,
+      },
+      info: { title: 'API', version: '1.0' },
+      arazzo: '1.0.1',
+      secretFields: {},
+      severity: DEFAULT_SEVERITY_CONFIGURATION,
+      sourceDescriptions: [
+        { name: 'cats', type: 'openapi', url: 'packages/respect/api-samples/cats.yaml' },
+        { name: 'catsTwo', type: 'openapi', url: 'packages/respect/api-samples/cats.yaml' },
+        {
+          name: 'externalWorkflow',
+          type: 'arazzo',
+          url: '__tests__/respect/e2e/tests/auto-cat.yaml',
+        },
+      ],
+      apiClient: expect.any(ApiFetcher),
+    });
+
+    delete process.env.AUTH_TOKEN;
+  });
+
+  it('should clean environment variables', async () => {
+    process.env.TEST_VAR = 'test value';
+    process.env.ANOTHER_VAR = 'another value';
+
+    const testDescription: TestDescription = {
+      arazzo: '1.0.1',
+      info: { title: 'API', version: '1.0' },
+      workflows: [
+        {
+          workflowId: 'test',
+          steps: [{ stepId: 'test', operationId: 'getCat' } as unknown as Step],
+        },
+      ],
+    };
+
+    const options: AppOptions = {
+      workflowPath: 'test.test.yaml',
+      workflow: undefined,
+      harLogsFile: 'har-output',
+      metadata: {},
+      verbose: false,
+    };
+
+    const apiClient = new ApiFetcher({
+      harLogs: undefined,
+    });
+    const context = await createTestContext(testDescription, options, apiClient);
+
+    expect(context.$workflows.test.inputs).toEqual(undefined);
+
+    delete process.env.TEST_VAR;
+    delete process.env.ANOTHER_VAR;
+  }, 8000);
+
+  it('should handle workflows with inputs and env variables', async () => {
+    const testDescription: TestDescription = {
+      arazzo: '1.0.1',
+      info: { title: 'API', version: '1.0' },
+      workflows: [
+        {
+          workflowId: 'test',
+          inputs: {
+            type: 'object',
+            properties: {
+              testInput: { type: 'string' },
+            },
+          },
+          steps: [
+            {
+              stepId: 'test',
+              operationId: 'getCat',
+            },
+          ],
+        },
+      ],
+    };
+
+    const options: AppOptions = {
+      workflowPath: 'test.test.yaml',
+      input: JSON.stringify({ testInput: 'testValue' }),
+      workflow: undefined,
+      skip: undefined,
+      harLogsFile: 'har-output',
+      metadata: {},
+      verbose: false,
+    };
+
+    const apiClient = new ApiFetcher({
+      harLogs: undefined,
+    });
+    const context = await createTestContext(testDescription, options, apiClient);
+
+    expect(context.$workflows).toMatchObject({
+      test: {
+        inputs: {
+          testInput: 'testValue',
+        },
+        outputs: undefined,
+        steps: {
+          test: expect.any(Object),
+        },
+      },
+    });
+  });
+
+  it('should handle multiple workflows and set public workflows correctly', async () => {
+    const testDescription = {
+      arazzo: '1.0.1',
+      info: { title: 'API', version: '1.0' },
+      workflows: [
+        {
+          workflowId: 'workflow1',
+          inputs: {
+            type: 'object',
+            properties: {
+              input1: { type: 'string' },
+            },
+          },
+          outputs: {
+            output1: { type: 'string' },
+          },
+          steps: [
+            {
+              stepId: 'step1',
+              operationId: 'operation1',
+            },
+          ],
+        },
+        {
+          workflowId: 'workflow2',
+          steps: [
+            {
+              stepId: 'step2',
+              operationId: 'operation2',
+            },
+          ],
+        },
+      ],
+    } as unknown as TestDescription;
+
+    const options = {
+      workflowPath: 'test.test.yaml',
+      input: JSON.stringify({ input1: 'value1' }),
+    } as unknown as AppOptions;
+
+    const apiClient = new ApiFetcher({
+      harLogs: undefined,
+    });
+    const context = await createTestContext(testDescription, options, apiClient);
+
+    expect(context.$workflows).toEqual({
+      workflow1: {
+        inputs: {
+          input1: 'value1',
+        },
+        outputs: {
+          output1: { type: 'string' },
+        },
+        steps: {
+          step1: {},
+        },
+      },
+      workflow2: {
+        inputs: undefined,
+        outputs: undefined,
+        steps: {
+          step2: {},
+        },
+      },
+    });
+  });
+
+  it('should handle workflows without inputs', async () => {
+    const testDescription = {
+      arazzo: '1.0.1',
+      info: { title: 'API', version: '1.0' },
+      workflows: [
+        {
+          workflowId: 'workflow1',
+          steps: [{ stepId: 'step1', operationId: 'operation1' }],
+        },
+      ],
+    } as unknown as TestDescription;
+
+    const options = {
+      workflowPath: 'test.test.yaml',
+    } as unknown as AppOptions;
+
+    const apiClient = new ApiFetcher({
+      harLogs: undefined,
+    });
+    const context = await createTestContext(testDescription, options, apiClient);
+
+    expect(context.$workflows.workflow1.inputs).toEqual(undefined);
+  });
+
+  it('should handle env variables', async () => {
+    const testDescription = {
+      arazzo: '1.0.1',
+      info: { title: 'API', version: '1.0' },
+      workflows: [
+        {
+          workflowId: 'workflow1',
+          inputs: {
+            type: 'object',
+            properties: {
+              env: {
+                type: 'object',
+                properties: {
+                  ENV_VAR: { type: 'string' },
+                },
+              },
+            },
+          },
+          steps: [{ stepId: 'step1', operationId: 'operation1' }],
+        },
+      ],
+    } as unknown as TestDescription;
+
+    const options = {
+      workflowPath: 'test.test.yaml',
+    } as unknown as AppOptions;
+
+    process.env = { ENV_VAR: 'value' };
+
+    const apiClient = new ApiFetcher({
+      harLogs: undefined,
+    });
+    const context = await createTestContext(testDescription, options, apiClient);
+
+    expect(context.$workflows.workflow1?.inputs?.env?.ENV_VAR).toBe('value');
+
+    delete process.env.ENV_VAR;
+  });
+});
+
+describe('storeSecretFields', () => {
+  it('should store secret fields with inputs', () => {
+    const ctx = {
+      secretFields: new Set<string>(),
+    } as unknown as TestContext;
+
+    const schema = {
+      type: 'object',
+      properties: {
+        password: { type: 'string', format: 'password' },
+        nested: {
+          type: 'object',
+          properties: {
+            password: { type: 'string', format: 'password' },
+          },
+        },
+      },
+    };
+
+    const inputs = {
+      password: 'password',
+      nested: {
+        password: 'nested-password',
+      },
+    };
+
+    collectSecretFields(ctx, schema, inputs);
+
+    expect(ctx.secretFields).toEqual(new Set(['password', 'nested-password']));
+  });
+
+  it('should store secret env fields', () => {
+    const ctx = {
+      secretFields: new Set<string>(),
+    } as unknown as TestContext;
+
+    const schema = {
+      type: 'object',
+      properties: {
+        env: {
+          type: 'object',
+          properties: {
+            password: { type: 'string', format: 'password' },
+            nested: {
+              type: 'object',
+              properties: {
+                password: { type: 'string', format: 'password' },
+              },
+            },
+          },
+        },
+      },
+    };
+
+    const inputs = {
+      env: {
+        password: 'password',
+        nested: {
+          password: 'nested-password',
+        },
+      },
+    };
+
+    collectSecretFields(ctx, schema, inputs);
+
+    expect(ctx.secretFields).toEqual(new Set(['password', 'nested-password']));
+  });
+
+  it('should not store secret fields if not password format', () => {
+    const ctx = {
+      secretFields: new Set<string>(),
+    } as unknown as TestContext;
+
+    const schema = {
+      type: 'object',
+      properties: {
+        password: { type: 'string' },
+        nested: {
+          type: 'object',
+          properties: {
+            password: { type: 'string' },
+          },
+        },
+      },
+    };
+
+    const inputs = {
+      password: 'password',
+      nested: {
+        password: 'nested-password',
+      },
+    };
+
+    collectSecretFields(ctx, schema, inputs);
+
+    expect(ctx.secretFields).toEqual(new Set());
+  });
+
+  it('should store secret field with format password in object', () => {
+    const ctx = {
+      secretFields: new Set<string>(),
+    } as unknown as TestContext;
+
+    const schema = {
+      type: 'string',
+      format: 'password',
+    };
+
+    const inputs = {
+      tocken: 'secret-token',
+    };
+
+    collectSecretFields(ctx, schema, inputs, ['tocken']);
+
+    expect(ctx.secretFields).toEqual(new Set(['secret-token']));
+  });
+});

diff --git a/packages/respect/src/modules/__tests__/flow-runner/run-step.test.ts b/packages/respect/src/modules/__tests__/flow-runner/run-step.test.ts
new file mode 100644
index 0000000..94952b9
--- /dev/null
+++ b/packages/respect/src/modules/__tests__/flow-runner/run-step.test.ts
@@ -0,0 +1,4035 @@
+import type { Step, TestContext, ResponseContext } from '../../../types';
+
+import {
+  runStep,
+  callAPIAndAnalyzeResults,
+  checkCriteria,
+  runWorkflow,
+  resolveWorkflowContext,
+  DEFAULT_SEVERITY_CONFIGURATION,
+  CHECKS,
+} from '../../flow-runner';
+import { createHarLog } from '../../../utils/har-logs';
+import { ApiFetcher } from '../../../utils/api-fetcher';
+import { displayChecks } from '../../output';
+import { cleanColors } from '../../../utils/clean-colors';
+
+jest.mock('../../flow-runner/call-api-and-analyze-results', () => ({
+  callAPIAndAnalyzeResults: jest.fn(),
+}));
+
+jest.mock('../../output', () => ({
+  displayChecks: jest.fn(),
+}));
+
+jest.mock('../../flow-runner/success-criteria', () => ({
+  checkCriteria: jest.fn(),
+}));
+
+jest.mock('../../flow-runner/runner', () => ({
+  runWorkflow: jest.fn(),
+  resolveWorkflowContext: jest.fn(),
+}));
+
+const harLogs = createHarLog();
+const apiClient = new ApiFetcher({
+  harLogs,
+});
+const basicCTX = {
+  apiClient,
+  $request: undefined,
+  $response: undefined,
+  $env: {},
+  $faker: {
+    address: {},
+    date: {},
+    number: {},
+    string: {},
+  },
+  severity: DEFAULT_SEVERITY_CONFIGURATION,
+  $sourceDescriptions: {
+    'reusable-api': {
+      arazzo: '1.0.1',
+      info: {
+        title: 'Reusable API',
+        version: '1.0',
+      },
+      sourceDescriptions: [
+        {
+          name: 'cats',
+          type: 'openapi',
+          url: 'api-samples/cats.yaml',
+        },
+      ],
+      workflows: [
+        {
+          workflowId: 'reusable-get-bird-workflow',
+          parameters: [
+            {
+              in: 'cookie',
+              name: 'workflowLevelParam',
+              value: 'workflowcookie',
+            },
+            {
+              in: 'header',
+              name: 'IMF-KEY',
+              value: 'test-key',
+            },
+          ],
+          steps: [
+            {
+              stepId: 'reusable-first-step-one',
+              'x-operation': {
+                url: 'http://localhost:3000/delete-mock',
+                method: 'delete',
+              },
+              successCriteria: [
+                {
+                  condition: '$statusCode == 204',
+                },
+              ],
+            },
+            {
+              stepId: 'reusable-delete-step',
+              'x-operation': {
+                url: 'http://localhost:3000/delete-mock',
+                method: 'delete',
+              },
+              successCriteria: [
+                {
+                  condition: '$statusCode == 204',
+                },
+              ],
+            },
+          ],
+        },
+        {
+          workflowId: 'reusable-get-bird-workflow-2',
+          parameters: [
+            {
+              in: 'cookie',
+              name: 'workflowLevelParam',
+              value: 'workflowcookie',
+            },
+            {
+              in: 'header',
+              name: 'IMF-KEY',
+              value: 'test-key',
+            },
+          ],
+          steps: [
+            {
+              stepId: 'reusable-first-step',
+              'x-operation': {
+                url: 'http://localhost:3000/delete-mock',
+                method: 'delete',
+              },
+              successCriteria: [
+                {
+                  condition: '$statusCode == 204',
+                },
+              ],
+            },
+            {
+              stepId: 'reusable-delete-step',
+              'x-operation': {
+                url: 'http://localhost:3000/delete-mock',
+                method: 'delete',
+              },
+              successCriteria: [
+                {
+                  condition: '$statusCode == 204',
+                },
+              ],
+            },
+          ],
+          outputs: {
+            wowStatusCode: '$steps.reusable-delete-step.response.statusCode',
+          },
+        },
+        {
+          workflowId: 'second-workflow',
+          parameters: [
+            {
+              in: 'header',
+              name: 'IMF-KEY',
+              value: 'test-key',
+            },
+          ],
+          dependsOn: ['reusable-get-bird-workflow', 'reusable-get-bird-workflow-2'],
+          steps: [
+            {
+              stepId: 'delete-small-mock',
+              'x-operation': {
+                url: 'http://localhost:3000/delete-mock',
+                method: 'delete',
+              },
+              successCriteria: [
+                {
+                  condition: '$statusCode == 204',
+                },
+              ],
+              onSuccess: [
+                {
+                  name: 'testRetry',
+                  type: 'goto',
+                  workflowId: 'reusable-get-bird-workflow',
+                },
+              ],
+            },
+          ],
+        },
+      ],
+    },
+    cats: {
+      paths: {
+        '/breeds': {
+          get: {
+            tags: ['Breeds'],
+            summary: 'Get a list of breeds',
+            description: 'Returns a a list of breeds',
+            operationId: 'getBreeds',
+            parameters: [
+              {
+                name: 'limit',
+                in: 'query',
+                description: 'limit the amount of results returned',
+                required: false,
+                schema: {
+                  type: 'integer',
+                  format: 'int64',
+                },
+              },
+            ],
+            responses: {
+              '200': {
+                description: 'successful operation',
+                content: {
+                  'application/json': {
+                    schema: {
+                      type: 'array',
+                      items: {
+                        title: 'Breed model',
+                        description: 'Breed',
+                        properties: {
+                          breed: {
+                            title: 'Breed',
+                            description: 'Breed',
+                            type: 'string',
+                            format: 'string',
+                          },
+                          country: {
+                            title: 'Country',
+                            description: 'Country',
+                            type: 'string',
+                            format: 'string',
+                          },
+                          origin: {
+                            title: 'Origin',
+                            description: 'Origin',
+                            type: 'string',
+                            format: 'string',
+                          },
+                          coat: {
+                            title: 'Coat',
+                            description: 'Coat',
+                            type: 'string',
+                            format: 'string',
+                          },
+                          pattern: {
+                            title: 'Pattern',
+                            description: 'Pattern',
+                            type: 'string',
+                            format: 'string',
+                          },
+                        },
+                        type: 'object',
+                      },
+                    },
+                  },
+                },
+              },
+            },
+          },
+        },
+        '/fact': {
+          get: {
+            tags: ['Facts'],
+            summary: 'Get Random Fact',
+            description: 'Returns a random fact',
+            operationId: 'getRandomFact',
+            parameters: [
+              {
+                name: 'max_length',
+                in: 'query',
+                description: 'maximum length of returned fact',
+                required: false,
+                schema: {
+                  type: 'integer',
+                  format: 'int64',
+                },
+              },
+            ],
+            responses: {
+              '200': {
+                description: 'successful operation',
+                content: {
+                  'application/json': {
+                    schema: {
+                      title: 'CatFact model',
+                      description: 'CatFact',
+                      properties: {
+                        fact: {
+                          title: 'Fact',
+                          description: 'Fact',
+                          type: 'string',
+                          format: 'string',
+                        },
+                        length: {
+                          title: 'Length',
+                          description: 'Length',
+                          type: 'integer',
+                          format: 'int32',
+                        },
+                      },
+                      type: 'object',
+                    },
+                  },
+                },
+              },
+              '404': {
+                description: 'Fact not found',
+              },
+            },
+          },
+        },
+        '/facts': {
+          get: {
+            tags: ['Facts'],
+            summary: 'Get a list of facts',
+            description: 'Returns a a list of facts',
+            operationId: 'getFacts',
+            parameters: [
+              {
+                name: 'max_length',
+                in: 'query',
+                description: 'maximum length of returned fact',
+                required: false,
+                schema: {
+                  type: 'integer',
+                  format: 'int64',
+                },
+              },
+              {
+                name: 'limit',
+                in: 'query',
+                description: 'limit the amount of results returned',
+                required: false,
+                schema: {
+                  type: 'integer',
+                  format: 'int64',
+                },
+              },
+            ],
+            responses: {
+              '200': {
+                description: 'successful operation',
+                content: {
+                  'application/json': {
+                    schema: {
+                      type: 'array',
+                      items: {
+                        title: 'CatFact model',
+                        description: 'CatFact',
+                        properties: {
+                          fact: {
+                            title: 'Fact',
+                            description: 'Fact',
+                            type: 'string',
+                            format: 'string',
+                          },
+                          length: {
+                            title: 'Length',
+                            description: 'Length',
+                            type: 'integer',
+                            format: 'int32',
+                          },
+                        },
+                        type: 'object',
+                      },
+                    },
+                  },
+                },
+              },
+            },
+          },
+        },
+      },
+      servers: [
+        {
+          url: 'https://catfact.ninja/',
+        },
+      ],
+      info: {
+        title: 'Cat Facts API',
+        version: '1.0',
+      },
+    },
+    'no-serverUrl-api': {
+      paths: {
+        '/breeds': {
+          get: {
+            tags: ['Breeds'],
+            summary: 'Get a list of breeds',
+            description: 'Returns a a list of breeds',
+            operationId: 'getBreeds',
+            parameters: [
+              {
+                name: 'limit',
+                in: 'query',
+                description: 'limit the amount of results returned',
+                required: false,
+                schema: {
+                  type: 'integer',
+                  format: 'int64',
+                },
+              },
+            ],
+            responses: {
+              '200': {
+                description: 'successful operation',
+                content: {
+                  'application/json': {
+                    schema: {
+                      type: 'array',
+                      items: {
+                        title: 'Breed model',
+                        description: 'Breed',
+                        properties: {
+                          breed: {
+                            title: 'Breed',
+                            description: 'Breed',
+                            type: 'string',
+                            format: 'string',
+                          },
+                          country: {
+                            title: 'Country',
+                            description: 'Country',
+                            type: 'string',
+                            format: 'string',
+                          },
+                          origin: {
+                            title: 'Origin',
+                            description: 'Origin',
+                            type: 'string',
+                            format: 'string',
+                          },
+                          coat: {
+                            title: 'Coat',
+                            description: 'Coat',
+                            type: 'string',
+                            format: 'string',
+                          },
+                          pattern: {
+                            title: 'Pattern',
+                            description: 'Pattern',
+                            type: 'string',
+                            format: 'string',
+                          },
+                        },
+                        type: 'object',
+                      },
+                    },
+                  },
+                },
+              },
+            },
+          },
+        },
+        '/fact': {
+          get: {
+            tags: ['Facts'],
+            summary: 'Get Random Fact',
+            description: 'Returns a random fact',
+            operationId: 'getRandomFact',
+            parameters: [
+              {
+                name: 'max_length',
+                in: 'query',
+                description: 'maximum length of returned fact',
+                required: false,
+                schema: {
+                  type: 'integer',
+                  format: 'int64',
+                },
+              },
+            ],
+            responses: {
+              '200': {
+                description: 'successful operation',
+                content: {
+                  'application/json': {
+                    schema: {
+                      title: 'CatFact model',
+                      description: 'CatFact',
+                      properties: {
+                        fact: {
+                          title: 'Fact',
+                          description: 'Fact',
+                          type: 'string',
+                          format: 'string',
+                        },
+                        length: {
+                          title: 'Length',
+                          description: 'Length',
+                          type: 'integer',
+                          format: 'int32',
+                        },
+                      },
+                      type: 'object',
+                    },
+                  },
+                },
+              },
+              '404': {
+                description: 'Fact not found',
+              },
+            },
+          },
+        },
+        '/facts': {
+          get: {
+            tags: ['Facts'],
+            summary: 'Get a list of facts',
+            description: 'Returns a a list of facts',
+            operationId: 'getFacts',
